id,name,sport,year,brand,setName,source,searchText,displayName
generated_Hockey_2009_Ice,Ice,Hockey,2009,Upper Deck,Ice,generated,hockey 2009 ice,Hockey 2009 Upper Deck Ice
generated_Hockey_2009_Black Diamond,Black Diamond,Hockey,2009,Upper Deck,Black Diamond,generated,hockey 2009 black diamond,Hockey 2009 Upper Deck Black Diamond
generated_Hockey_2009_O-Pee-Chee,O-Pee-Chee,Hockey,2009,Upper Deck,O-Pee-Chee,generated,hockey 2009 o-pee-chee,Hockey 2009 Upper Deck O-Pee-Chee
generated_Hockey_2009_MVP,MVP,Hockey,2009,Upper Deck,MVP,generated,hockey 2009 mvp,Hockey 2009 Upper Deck MVP
generated_Hockey_2009_Parkhurst,Parkhurst,Hockey,2009,Upper Deck,Parkhurst,generated,hockey 2009 parkhurst,Hockey 2009 Upper Deck Parkhurst
generated_Hockey_2009_Victory,Victory,Hockey,2009,Upper Deck,Victory,generated,hockey 2009 victory,Hockey 2009 Upper Deck Victory
generated_Hockey_2009_Contenders,Contenders,Hockey,2009,Upper Deck,Contenders,generated,hockey 2009 contenders,Hockey 2009 Upper Deck Contenders
generated_Hockey_2009_Synergy,Synergy,Hockey,2009,Upper Deck,Synergy,generated,hockey 2009 synergy,Hockey 2009 Upper Deck Synergy
generated_Hockey_2009_Allure,Allure,Hockey,2009,Upper Deck,Allure,generated,hockey 2009 allure,Hockey 2009 Upper Deck Allure
generated_Hockey_2009_Enforcers,Enforcers,Hockey,2009,Upper Deck,Enforcers,generated,hockey 2009 enforcers,Hockey 2009 Upper Deck Enforcers
generated_Hockey_2009_Fleer Showcase,Fleer Showcase,Hockey,2009,Upper Deck,Fleer Showcase,generated,hockey 2009 fleer showcase,Hockey 2009 Upper Deck Fleer Showcase
generated_Hockey_2008_Series One,Series One,Hockey,2008,Topps,Series One,generated,hockey 2008 series one,Hockey 2008 Topps Series One
generated_Hockey_2008_Series Two,Series Two,Hockey,2008,Topps,Series Two,generated,hockey 2008 series two,Hockey 2008 Topps Series Two
generated_Hockey_2008_Young Guns,Young Guns,Hockey,2008,Upper Deck,Young Guns,generated,hockey 2008 young guns,Hockey 2008 Upper Deck Young Guns
generated_Hockey_2008_Chrome,Chrome,Hockey,2008,Topps,Chrome,generated,hockey 2008 chrome,Hockey 2008 Topps Chrome
generated_Hockey_2008_Artifacts,Artifacts,Hockey,2008,Upper Deck,Artifacts,generated,hockey 2008 artifacts,Hockey 2008 Upper Deck Artifacts
generated_Hockey_2008_SP Game Used,SP Game Used,Hockey,2008,Upper Deck,SP Game Used,generated,hockey 2008 sp game used,Hockey 2008 Upper Deck SP Game Used
generated_Hockey_2008_SP Authentic,SP Authentic,Hockey,2008,Upper Deck,SP Authentic,generated,hockey 2008 sp authentic,Hockey 2008 Upper Deck SP Authentic
generated_Hockey_2008_The Cup,The Cup,Hockey,2008,Upper Deck,The Cup,generated,hockey 2008 the cup,Hockey 2008 Upper Deck The Cup
generated_Hockey_2008_Premier,Premier,Hockey,2008,Upper Deck,Premier,generated,hockey 2008 premier,Hockey 2008 Upper Deck Premier
generated_Hockey_2008_Ice,Ice,Hockey,2008,Upper Deck,Ice,generated,hockey 2008 ice,Hockey 2008 Upper Deck Ice
generated_Hockey_2008_Black Diamond,Black Diamond,Hockey,2008,Upper Deck,Black Diamond,generated,hockey 2008 black diamond,Hockey 2008 Upper Deck Black Diamond
generated_Hockey_2008_O-Pee-Chee,O-Pee-Chee,Hockey,2008,Upper Deck,O-Pee-Chee,generated,hockey 2008 o-pee-chee,Hockey 2008 Upper Deck O-Pee-Chee
generated_Hockey_2008_MVP,MVP,Hockey,2008,Upper Deck,MVP,generated,hockey 2008 mvp,Hockey 2008 Upper Deck MVP
generated_Hockey_2008_Parkhurst,Parkhurst,Hockey,2008,Upper Deck,Parkhurst,generated,hockey 2008 parkhurst,Hockey 2008 Upper Deck Parkhurst
generated_Hockey_2008_Victory,Victory,Hockey,2008,Upper Deck,Victory,generated,hockey 2008 victory,Hockey 2008 Upper Deck Victory
generated_Hockey_2008_Contenders,Contenders,Hockey,2008,Upper Deck,Contenders,generated,hockey 2008 contenders,Hockey 2008 Upper Deck Contenders
generated_Hockey_2008_Synergy,Synergy,Hockey,2008,Upper Deck,Synergy,generated,hockey 2008 synergy,Hockey 2008 Upper Deck Synergy
generated_Hockey_2008_Allure,Allure,Hockey,2008,Upper Deck,Allure,generated,hockey 2008 allure,Hockey 2008 Upper Deck Allure
generated_Hockey_2008_Enforcers,Enforcers,Hockey,2008,Upper Deck,Enforcers,generated,hockey 2008 enforcers,Hockey 2008 Upper Deck Enforcers
generated_Hockey_2008_Fleer Showcase,Fleer Showcase,Hockey,2008,Upper Deck,Fleer Showcase,generated,hockey 2008 fleer showcase,Hockey 2008 Upper Deck Fleer Showcase
generated_Hockey_2007_Series One,Series One,Hockey,2007,Topps,Series One,generated,hockey 2007 series one,Hockey 2007 Topps Series One
generated_Hockey_2007_Series Two,Series Two,Hockey,2007,Topps,Series Two,generated,hockey 2007 series two,Hockey 2007 Topps Series Two
generated_Hockey_2007_Young Guns,Young Guns,Hockey,2007,Upper Deck,Young Guns,generated,hockey 2007 young guns,Hockey 2007 Upper Deck Young Guns
generated_Hockey_2007_Chrome,Chrome,Hockey,2007,Topps,Chrome,generated,hockey 2007 chrome,Hockey 2007 Topps Chrome
generated_Hockey_2007_Artifacts,Artifacts,Hockey,2007,Upper Deck,Artifacts,generated,hockey 2007 artifacts,Hockey 2007 Upper Deck Artifacts
generated_Hockey_2007_SP Game Used,SP Game Used,Hockey,2007,Upper Deck,SP Game Used,generated,hockey 2007 sp game used,Hockey 2007 Upper Deck SP Game Used
generated_Hockey_2007_SP Authentic,SP Authentic,Hockey,2007,Upper Deck,SP Authentic,generated,hockey 2007 sp authentic,Hockey 2007 Upper Deck SP Authentic
generated_Hockey_2007_The Cup,The Cup,Hockey,2007,Upper Deck,The Cup,generated,hockey 2007 the cup,Hockey 2007 Upper Deck The Cup
generated_Hockey_2007_Premier,Premier,Hockey,2007,Upper Deck,Premier,generated,hockey 2007 premier,Hockey 2007 Upper Deck Premier
generated_Hockey_2007_Ice,Ice,Hockey,2007,Upper Deck,Ice,generated,hockey 2007 ice,Hockey 2007 Upper Deck Ice
generated_Hockey_2007_Black Diamond,Black Diamond,Hockey,2007,Upper Deck,Black Diamond,generated,hockey 2007 black diamond,Hockey 2007 Upper Deck Black Diamond
generated_Hockey_2007_O-Pee-Chee,O-Pee-Chee,Hockey,2007,Upper Deck,O-Pee-Chee,generated,hockey 2007 o-pee-chee,Hockey 2007 Upper Deck O-Pee-Chee
generated_Hockey_2007_MVP,MVP,Hockey,2007,Upper Deck,MVP,generated,hockey 2007 mvp,Hockey 2007 Upper Deck MVP
generated_Hockey_2007_Parkhurst,Parkhurst,Hockey,2007,Upper Deck,Parkhurst,generated,hockey 2007 parkhurst,Hockey 2007 Upper Deck Parkhurst
generated_Hockey_2007_Victory,Victory,Hockey,2007,Upper Deck,Victory,generated,hockey 2007 victory,Hockey 2007 Upper Deck Victory
generated_Hockey_2007_Contenders,Contenders,Hockey,2007,Upper Deck,Contenders,generated,hockey 2007 contenders,Hockey 2007 Upper Deck Contenders
generated_Hockey_2007_Synergy,Synergy,Hockey,2007,Upper Deck,Synergy,generated,hockey 2007 synergy,Hockey 2007 Upper Deck Synergy
generated_Hockey_2007_Allure,Allure,Hockey,2007,Upper Deck,Allure,generated,hockey 2007 allure,Hockey 2007 Upper Deck Allure
generated_Hockey_2007_Enforcers,Enforcers,Hockey,2007,Upper Deck,Enforcers,generated,hockey 2007 enforcers,Hockey 2007 Upper Deck Enforcers
generated_Hockey_2007_Fleer Showcase,Fleer Showcase,Hockey,2007,Upper Deck,Fleer Showcase,generated,hockey 2007 fleer showcase,Hockey 2007 Upper Deck Fleer Showcase
generated_Hockey_2006_Series One,Series One,Hockey,2006,Topps,Series One,generated,hockey 2006 series one,Hockey 2006 Topps Series One
generated_Hockey_2006_Series Two,Series Two,Hockey,2006,Topps,Series Two,generated,hockey 2006 series two,Hockey 2006 Topps Series Two
generated_Hockey_2006_Young Guns,Young Guns,Hockey,2006,Upper Deck,Young Guns,generated,hockey 2006 young guns,Hockey 2006 Upper Deck Young Guns
generated_Hockey_2006_Chrome,Chrome,Hockey,2006,Topps,Chrome,generated,hockey 2006 chrome,Hockey 2006 Topps Chrome
generated_Hockey_2006_Artifacts,Artifacts,Hockey,2006,Upper Deck,Artifacts,generated,hockey 2006 artifacts,Hockey 2006 Upper Deck Artifacts
generated_Hockey_2006_SP Game Used,SP Game Used,Hockey,2006,Upper Deck,SP Game Used,generated,hockey 2006 sp game used,Hockey 2006 Upper Deck SP Game Used
generated_Hockey_2006_SP Authentic,SP Authentic,Hockey,2006,Upper Deck,SP Authentic,generated,hockey 2006 sp authentic,Hockey 2006 Upper Deck SP Authentic
generated_Hockey_2006_The Cup,The Cup,Hockey,2006,Upper Deck,The Cup,generated,hockey 2006 the cup,Hockey 2006 Upper Deck The Cup
generated_Hockey_2006_Premier,Premier,Hockey,2006,Upper Deck,Premier,generated,hockey 2006 premier,Hockey 2006 Upper Deck Premier
generated_Hockey_2006_Ice,Ice,Hockey,2006,Upper Deck,Ice,generated,hockey 2006 ice,Hockey 2006 Upper Deck Ice
generated_Hockey_2006_Black Diamond,Black Diamond,Hockey,2006,Upper Deck,Black Diamond,generated,hockey 2006 black diamond,Hockey 2006 Upper Deck Black Diamond
generated_Hockey_2006_O-Pee-Chee,O-Pee-Chee,Hockey,2006,Upper Deck,O-Pee-Chee,generated,hockey 2006 o-pee-chee,Hockey 2006 Upper Deck O-Pee-Chee
generated_Hockey_2006_MVP,MVP,Hockey,2006,Upper Deck,MVP,generated,hockey 2006 mvp,Hockey 2006 Upper Deck MVP
generated_Hockey_2006_Parkhurst,Parkhurst,Hockey,2006,Upper Deck,Parkhurst,generated,hockey 2006 parkhurst,Hockey 2006 Upper Deck Parkhurst
generated_Hockey_2006_Victory,Victory,Hockey,2006,Upper Deck,Victory,generated,hockey 2006 victory,Hockey 2006 Upper Deck Victory
generated_Hockey_2006_Contenders,Contenders,Hockey,2006,Upper Deck,Contenders,generated,hockey 2006 contenders,Hockey 2006 Upper Deck Contenders
generated_Hockey_2006_Synergy,Synergy,Hockey,2006,Upper Deck,Synergy,generated,hockey 2006 synergy,Hockey 2006 Upper Deck Synergy
generated_Hockey_2006_Allure,Allure,Hockey,2006,Upper Deck,Allure,generated,hockey 2006 allure,Hockey 2006 Upper Deck Allure
generated_Hockey_2006_Enforcers,Enforcers,Hockey,2006,Upper Deck,Enforcers,generated,hockey 2006 enforcers,Hockey 2006 Upper Deck Enforcers
generated_Hockey_2006_Fleer Showcase,Fleer Showcase,Hockey,2006,Upper Deck,Fleer Showcase,generated,hockey 2006 fleer showcase,Hockey 2006 Upper Deck Fleer Showcase
generated_Hockey_2005_Series One,Series One,Hockey,2005,Topps,Series One,generated,hockey 2005 series one,Hockey 2005 Topps Series One
generated_Hockey_2005_Series Two,Series Two,Hockey,2005,Topps,Series Two,generated,hockey 2005 series two,Hockey 2005 Topps Series Two
generated_Hockey_2005_Young Guns,Young Guns,Hockey,2005,Upper Deck,Young Guns,generated,hockey 2005 young guns,Hockey 2005 Upper Deck Young Guns
generated_Hockey_2005_Chrome,Chrome,Hockey,2005,Topps,Chrome,generated,hockey 2005 chrome,Hockey 2005 Topps Chrome
generated_Hockey_2005_Artifacts,Artifacts,Hockey,2005,Upper Deck,Artifacts,generated,hockey 2005 artifacts,Hockey 2005 Upper Deck Artifacts
generated_Hockey_2005_SP Game Used,SP Game Used,Hockey,2005,Upper Deck,SP Game Used,generated,hockey 2005 sp game used,Hockey 2005 Upper Deck SP Game Used
generated_Hockey_2005_SP Authentic,SP Authentic,Hockey,2005,Upper Deck,SP Authentic,generated,hockey 2005 sp authentic,Hockey 2005 Upper Deck SP Authentic
generated_Hockey_2005_The Cup,The Cup,Hockey,2005,Upper Deck,The Cup,generated,hockey 2005 the cup,Hockey 2005 Upper Deck The Cup
generated_Hockey_2005_Premier,Premier,Hockey,2005,Upper Deck,Premier,generated,hockey 2005 premier,Hockey 2005 Upper Deck Premier
generated_Hockey_2005_Ice,Ice,Hockey,2005,Upper Deck,Ice,generated,hockey 2005 ice,Hockey 2005 Upper Deck Ice
generated_Hockey_2005_Black Diamond,Black Diamond,Hockey,2005,Upper Deck,Black Diamond,generated,hockey 2005 black diamond,Hockey 2005 Upper Deck Black Diamond
generated_Hockey_2005_O-Pee-Chee,O-Pee-Chee,Hockey,2005,Upper Deck,O-Pee-Chee,generated,hockey 2005 o-pee-chee,Hockey 2005 Upper Deck O-Pee-Chee
generated_Hockey_2005_MVP,MVP,Hockey,2005,Upper Deck,MVP,generated,hockey 2005 mvp,Hockey 2005 Upper Deck MVP
generated_Hockey_2005_Parkhurst,Parkhurst,Hockey,2005,Upper Deck,Parkhurst,generated,hockey 2005 parkhurst,Hockey 2005 Upper Deck Parkhurst
generated_Hockey_2005_Victory,Victory,Hockey,2005,Upper Deck,Victory,generated,hockey 2005 victory,Hockey 2005 Upper Deck Victory
generated_Hockey_2005_Contenders,Contenders,Hockey,2005,Upper Deck,Contenders,generated,hockey 2005 contenders,Hockey 2005 Upper Deck Contenders
generated_Hockey_2005_Synergy,Synergy,Hockey,2005,Upper Deck,Synergy,generated,hockey 2005 synergy,Hockey 2005 Upper Deck Synergy
generated_Hockey_2005_Allure,Allure,Hockey,2005,Upper Deck,Allure,generated,hockey 2005 allure,Hockey 2005 Upper Deck Allure
generated_Hockey_2005_Enforcers,Enforcers,Hockey,2005,Upper Deck,Enforcers,generated,hockey 2005 enforcers,Hockey 2005 Upper Deck Enforcers
generated_Hockey_2005_Fleer Showcase,Fleer Showcase,Hockey,2005,Upper Deck,Fleer Showcase,generated,hockey 2005 fleer showcase,Hockey 2005 Upper Deck Fleer Showcase
generated_Hockey_2004_Series One,Series One,Hockey,2004,Topps,Series One,generated,hockey 2004 series one,Hockey 2004 Topps Series One
generated_Hockey_2004_Series Two,Series Two,Hockey,2004,Topps,Series Two,generated,hockey 2004 series two,Hockey 2004 Topps Series Two
generated_Hockey_2004_Young Guns,Young Guns,Hockey,2004,Upper Deck,Young Guns,generated,hockey 2004 young guns,Hockey 2004 Upper Deck Young Guns
generated_Hockey_2004_Chrome,Chrome,Hockey,2004,Topps,Chrome,generated,hockey 2004 chrome,Hockey 2004 Topps Chrome
generated_Hockey_2004_Artifacts,Artifacts,Hockey,2004,Upper Deck,Artifacts,generated,hockey 2004 artifacts,Hockey 2004 Upper Deck Artifacts
generated_Hockey_2004_SP Game Used,SP Game Used,Hockey,2004,Upper Deck,SP Game Used,generated,hockey 2004 sp game used,Hockey 2004 Upper Deck SP Game Used
generated_Hockey_2004_SP Authentic,SP Authentic,Hockey,2004,Upper Deck,SP Authentic,generated,hockey 2004 sp authentic,Hockey 2004 Upper Deck SP Authentic
generated_Hockey_2004_The Cup,The Cup,Hockey,2004,Upper Deck,The Cup,generated,hockey 2004 the cup,Hockey 2004 Upper Deck The Cup
generated_Hockey_2004_Premier,Premier,Hockey,2004,Upper Deck,Premier,generated,hockey 2004 premier,Hockey 2004 Upper Deck Premier
generated_Hockey_2004_Ice,Ice,Hockey,2004,Upper Deck,Ice,generated,hockey 2004 ice,Hockey 2004 Upper Deck Ice
generated_Hockey_2004_Black Diamond,Black Diamond,Hockey,2004,Upper Deck,Black Diamond,generated,hockey 2004 black diamond,Hockey 2004 Upper Deck Black Diamond
generated_Hockey_2004_O-Pee-Chee,O-Pee-Chee,Hockey,2004,Upper Deck,O-Pee-Chee,generated,hockey 2004 o-pee-chee,Hockey 2004 Upper Deck O-Pee-Chee
generated_Hockey_2004_MVP,MVP,Hockey,2004,Upper Deck,MVP,generated,hockey 2004 mvp,Hockey 2004 Upper Deck MVP
generated_Hockey_2004_Parkhurst,Parkhurst,Hockey,2004,Upper Deck,Parkhurst,generated,hockey 2004 parkhurst,Hockey 2004 Upper Deck Parkhurst
generated_Hockey_2004_Victory,Victory,Hockey,2004,Upper Deck,Victory,generated,hockey 2004 victory,Hockey 2004 Upper Deck Victory
generated_Hockey_2004_Contenders,Contenders,Hockey,2004,Upper Deck,Contenders,generated,hockey 2004 contenders,Hockey 2004 Upper Deck Contenders
generated_Hockey_2004_Synergy,Synergy,Hockey,2004,Upper Deck,Synergy,generated,hockey 2004 synergy,Hockey 2004 Upper Deck Synergy
generated_Hockey_2004_Allure,Allure,Hockey,2004,Upper Deck,Allure,generated,hockey 2004 allure,Hockey 2004 Upper Deck Allure
generated_Hockey_2004_Enforcers,Enforcers,Hockey,2004,Upper Deck,Enforcers,generated,hockey 2004 enforcers,Hockey 2004 Upper Deck Enforcers
generated_Hockey_2004_Fleer Showcase,Fleer Showcase,Hockey,2004,Upper Deck,Fleer Showcase,generated,hockey 2004 fleer showcase,Hockey 2004 Upper Deck Fleer Showcase
generated_Hockey_2003_Series One,Series One,Hockey,2003,Topps,Series One,generated,hockey 2003 series one,Hockey 2003 Topps Series One
generated_Hockey_2003_Series Two,Series Two,Hockey,2003,Topps,Series Two,generated,hockey 2003 series two,Hockey 2003 Topps Series Two
generated_Hockey_2003_Young Guns,Young Guns,Hockey,2003,Upper Deck,Young Guns,generated,hockey 2003 young guns,Hockey 2003 Upper Deck Young Guns
generated_Hockey_2003_Chrome,Chrome,Hockey,2003,Topps,Chrome,generated,hockey 2003 chrome,Hockey 2003 Topps Chrome
generated_Hockey_2003_Artifacts,Artifacts,Hockey,2003,Upper Deck,Artifacts,generated,hockey 2003 artifacts,Hockey 2003 Upper Deck Artifacts
generated_Hockey_2003_SP Game Used,SP Game Used,Hockey,2003,Upper Deck,SP Game Used,generated,hockey 2003 sp game used,Hockey 2003 Upper Deck SP Game Used
generated_Hockey_2003_SP Authentic,SP Authentic,Hockey,2003,Upper Deck,SP Authentic,generated,hockey 2003 sp authentic,Hockey 2003 Upper Deck SP Authentic
generated_Hockey_2003_The Cup,The Cup,Hockey,2003,Upper Deck,The Cup,generated,hockey 2003 the cup,Hockey 2003 Upper Deck The Cup
generated_Hockey_2003_Premier,Premier,Hockey,2003,Upper Deck,Premier,generated,hockey 2003 premier,Hockey 2003 Upper Deck Premier
generated_Hockey_2003_Ice,Ice,Hockey,2003,Upper Deck,Ice,generated,hockey 2003 ice,Hockey 2003 Upper Deck Ice
generated_Hockey_2003_Black Diamond,Black Diamond,Hockey,2003,Upper Deck,Black Diamond,generated,hockey 2003 black diamond,Hockey 2003 Upper Deck Black Diamond
generated_Hockey_2003_O-Pee-Chee,O-Pee-Chee,Hockey,2003,Upper Deck,O-Pee-Chee,generated,hockey 2003 o-pee-chee,Hockey 2003 Upper Deck O-Pee-Chee
generated_Hockey_2003_MVP,MVP,Hockey,2003,Upper Deck,MVP,generated,hockey 2003 mvp,Hockey 2003 Upper Deck MVP
generated_Hockey_2003_Parkhurst,Parkhurst,Hockey,2003,Upper Deck,Parkhurst,generated,hockey 2003 parkhurst,Hockey 2003 Upper Deck Parkhurst
generated_Hockey_2003_Victory,Victory,Hockey,2003,Upper Deck,Victory,generated,hockey 2003 victory,Hockey 2003 Upper Deck Victory
generated_Hockey_2003_Contenders,Contenders,Hockey,2003,Upper Deck,Contenders,generated,hockey 2003 contenders,Hockey 2003 Upper Deck Contenders
generated_Hockey_2003_Synergy,Synergy,Hockey,2003,Upper Deck,Synergy,generated,hockey 2003 synergy,Hockey 2003 Upper Deck Synergy
generated_Hockey_2003_Allure,Allure,Hockey,2003,Upper Deck,Allure,generated,hockey 2003 allure,Hockey 2003 Upper Deck Allure
generated_Hockey_2003_Enforcers,Enforcers,Hockey,2003,Upper Deck,Enforcers,generated,hockey 2003 enforcers,Hockey 2003 Upper Deck Enforcers
generated_Hockey_2003_Fleer Showcase,Fleer Showcase,Hockey,2003,Upper Deck,Fleer Showcase,generated,hockey 2003 fleer showcase,Hockey 2003 Upper Deck Fleer Showcase
generated_Hockey_2002_Series One,Series One,Hockey,2002,Topps,Series One,generated,hockey 2002 series one,Hockey 2002 Topps Series One
generated_Hockey_2002_Series Two,Series Two,Hockey,2002,Topps,Series Two,generated,hockey 2002 series two,Hockey 2002 Topps Series Two
generated_Hockey_2002_Young Guns,Young Guns,Hockey,2002,Upper Deck,Young Guns,generated,hockey 2002 young guns,Hockey 2002 Upper Deck Young Guns
generated_Hockey_2002_Chrome,Chrome,Hockey,2002,Topps,Chrome,generated,hockey 2002 chrome,Hockey 2002 Topps Chrome
generated_Hockey_2002_Artifacts,Artifacts,Hockey,2002,Upper Deck,Artifacts,generated,hockey 2002 artifacts,Hockey 2002 Upper Deck Artifacts
generated_Hockey_2002_SP Game Used,SP Game Used,Hockey,2002,Upper Deck,SP Game Used,generated,hockey 2002 sp game used,Hockey 2002 Upper Deck SP Game Used
generated_Hockey_2002_SP Authentic,SP Authentic,Hockey,2002,Upper Deck,SP Authentic,generated,hockey 2002 sp authentic,Hockey 2002 Upper Deck SP Authentic
generated_Hockey_2002_The Cup,The Cup,Hockey,2002,Upper Deck,The Cup,generated,hockey 2002 the cup,Hockey 2002 Upper Deck The Cup
generated_Hockey_2002_Premier,Premier,Hockey,2002,Upper Deck,Premier,generated,hockey 2002 premier,Hockey 2002 Upper Deck Premier
generated_Hockey_2002_Ice,Ice,Hockey,2002,Upper Deck,Ice,generated,hockey 2002 ice,Hockey 2002 Upper Deck Ice
generated_Hockey_2002_Black Diamond,Black Diamond,Hockey,2002,Upper Deck,Black Diamond,generated,hockey 2002 black diamond,Hockey 2002 Upper Deck Black Diamond
generated_Hockey_2002_O-Pee-Chee,O-Pee-Chee,Hockey,2002,Upper Deck,O-Pee-Chee,generated,hockey 2002 o-pee-chee,Hockey 2002 Upper Deck O-Pee-Chee
generated_Hockey_2002_MVP,MVP,Hockey,2002,Upper Deck,MVP,generated,hockey 2002 mvp,Hockey 2002 Upper Deck MVP
generated_Hockey_2002_Parkhurst,Parkhurst,Hockey,2002,Upper Deck,Parkhurst,generated,hockey 2002 parkhurst,Hockey 2002 Upper Deck Parkhurst
generated_Hockey_2002_Victory,Victory,Hockey,2002,Upper Deck,Victory,generated,hockey 2002 victory,Hockey 2002 Upper Deck Victory
